added_time,address,area,avenue,crawl_time,fang_subway_ex,floor,house_orientation,housing_units,img_url,info,location,rent,result_kanfang,title
2017.07.16,"
                                    ",62,梅园五街坊,1505316928.05493,距离4号线世纪大道站384米,高区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/7ef87527-2388-4a8f-a18f-0f98d0fd86e2.jpg_600x450.jpg,,浦东,6200,9,梅园五街坊，实地看房，高清照片，有钥匙房源
2017.07.16,"
                                    ",56,儿科大楼,1505316928.063405,距离9号线嘉善路站586米,低区/17层,朝西,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160111/fa9a4e78-7c76-4019-a956-e2957b7750fc.jpg_600x450.jpg,,徐汇,6800,13,儿科大楼，链家房源，链家有钥匙，温馨之家
2017.07.16,"
                                    ",125,菊园,1505316928.073527,距离9号线商城路站391米,低区/35层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160812/5c087613-c3dd-471e-ad41-ecdc50d6704f.jpg_600x450.jpg,,浦东,13000,18,3室2厅，附近有地铁，好房待租，看房有钥匙
2017.07.16,"
                                    ",59,桃林一小区,1505316928.084167,距离9号线杨高中路站514米,高区/6层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170803/1236f114-0232-416a-868e-6509c5962c1c.jpg_600x450.jpg,,浦东,4800,15,桃林一小区，看房客户多，视野很好，有爱有家
2017.07.16,"
                                    ",49,港机新村,1505316928.0942888,距离7号线高科西路站568米,中区/6层,暂无数据,2室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170720/6dfe3f0a-f408-4154-8858-3d6247793c19.jpg_600x450.jpg,,浦东,3800,8,港机新村，钥匙在店，附近有地铁，受欢迎好房
2017.07.16,"
                                    ",93,绿地蔷薇九里（公寓）,1505316928.107532,距离9号线松江大学城站611米,中区/11层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170731/e474a114-3799-4c4d-915a-6796413b35af.jpg_600x450.jpg,,松江,4700,28,好楼层，钥匙在链家，南北通透，最近看房多
2017.07.16,"
                                    ",50,新世纪花苑（二期）（浦东）,1505316928.117576,距离7号线长清路站281米,中区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160731/0c5c6c07-7327-4da6-adb6-0b81f5e7ae61.jpg_600x450.jpg,,浦东,4100,14,受欢迎好房，有钥匙，好楼层，一链倾城
2017.07.16,"
                                    ",122,万源城朗郡,1505316928.1284852,距离12号线东兰路站650米,高区/17层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170817/0644c0a9-bfd9-468f-abf4-db00b0f75033.jpg_600x450.jpg,,闵行,11500,19,2室2厅，最近看房多，有钥匙房源，出行方便
2017.07.17,"
                                    ",68,东晶国际公寓,1505316928.137107,距离6号线源深体育中心站916米,中区/29层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160404/511bca43-def3-42f0-831f-344a0102e96a.jpg_600x450.jpg,,浦东,7900,26,高清大图，空气清新，人气房源，链家房源
2017.07.17,"
                                    ",41,香楠小区,1505316928.148553,距离2号线广兰路站948米,高区/6层,朝南北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170718/e12b37bb-7832-4f6e-9129-64d476036d8b.jpg_600x450.jpg,,浦东,4000,18,高清大图，1室1厅，看房客户多，光线棒
2017.07.17,"
                                    ",37,裕德路66弄,1505316928.15983,距离1号线上海体育馆站295米,中区/7层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/69bd660b-1afa-4241-a509-65b77dabe775.jpg_600x450.jpg,,徐汇,4200,15,裕德路66弄，好房待租，出行方便，光线充足
2017.07.17,"
                                    ",41,南杨小区（长清路）,1505316928.168073,距离8号线杨思站228米,高区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170722/7ce01905-a7dd-4d45-b976-64b7d529d312.jpg_600x450.jpg,,浦东,3750,13,最近看房多，出行方便，如您所见，高区景观好
2017.07.17,"
                                    ",51,凯旋路2280弄,1505316928.179703,距离4号线宜山路站97米,高区/7层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160705/bfa03332-0ac1-440b-9640-3ce306e83538.jpg_600x450.jpg,,徐汇,6000,11,采光棒，实地看房，钥匙在店，高清实拍
2017.08.26,"
                                    ",124,世茂滨江花园,1505316928.340898,距离9号线商城路站997米,中区/53层,朝西,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150414/e77a7bc6-1c54-4310-bf4f-a4b6649f72c9.jpg_600x450.jpg,,浦东,18000,57,2室2厅，人气房源，高清实拍，链家有钥匙
2017.07.18,"
                                    ",96,静安枫景苑,1505316928.3544698,距离7号线昌平路站576米,中区/38层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170801/01a16c68-c5f6-410c-a5bc-517756a122b0.jpg_600x450.jpg,,静安,17000,12,附近有地铁，光线充足，2室2厅，看房客户多
2017.07.14,"
                                    ",39,大华一村,1505316928.3645382,距离7号线大华三路站354米,高区/6层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160713/127bcb6a-ca0d-4275-b78f-83cd309cd146.jpg_600x450.jpg,,宝山,4000,22,交通便利，小户型，光线非常好，链家好房
2017.07.14,"
                                    ",100,天馨花园（公寓）,1505316928.373473,距离1号线宝安公路站679米,高区/6层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170730/4b5e1125-f71e-4adb-8edd-338f6ae40dd9.jpg_600x450.jpg,,宝山,5700,10,看房方便，附近有地铁，如您所见，3室2厅
2017.07.14,"
                                    ",139,百汇园,1505316928.388331,距离11号线云锦路站685米,低区/36层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170714/200e96f9-f84a-4b20-9a86-c72c00098f42.jpg_600x450.jpg,,徐汇,17000,11,多次带看，享受好房，交通便利，精致户型
2017.07.14,"
                                    ",108,梓树园,1505316928.396991,距离1号线漕宝路站799米,中区/23层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170821/b076f74a-b3dc-46fb-8e51-c56a3c5db8cc.jpg_600x450.jpg,,徐汇,7700,18,梓树园，简约二室，链家房源，钥匙房
2017.07.14,"
                                    ",39,东昌新村,1505316928.406893,距离2号线东昌路站366米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170302/49af5a55-b639-4d13-90a5-3a8c26901cd9.jpg_600x450.jpg,,浦东,4500,20,东昌新村，闹中取静，人气房源，有钥匙方便看
2017.07.14,"
                                    ",88,南方城,1505316928.417158,距离1号线莲花路站448米,中区/14层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160722/ce8f724c-39db-4a77-95ad-b028cab1c310.jpg_600x450.jpg,,闵行,7200,32,适合自住，链家好房，好楼层，看房有钥匙
2017.07.14,"
                                    ",37,宁和小区,1505316928.428925,距离1号线延长路站559米,中区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160714/3648a86a-4d56-48b0-8722-8100771a20a8.jpg_600x450.jpg,,闸北,3800,25,有钥匙方便看，生活很便利，真实在租，温馨一室
2017.07.14,"
                                    ",40,君悦静安,1505316928.437238,距离7号线昌平路站611米,低区/22层,朝西,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160409/dbd4f5aa-b670-430e-a4d0-b7c2ed742167.jpg_600x450.jpg,,静安,6500,26,看房方便，多次带看，近地铁，上门实拍
2017.07.14,"
                                    ",147,公馆77,1505316928.450749,距离9号线陆家浜路站433米,低区/19层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161110/0dc72b49-4e1b-4992-9343-f89202291cfb.jpg_600x450.jpg,,黄浦,23000,24,公馆77，有钥匙房源，南北通，看房客户多
2017.07.14,"
                                    ",79,海尚乐苑,1505316928.4607182,距离16号线周浦东站774米,低区/13层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170714/76c400fd-beea-4d0b-b2d2-d89ec96d830a.jpg_600x450.jpg,,浦东,2600,13,上下楼方便，2室2厅1卫，链家房源，最近看房多
2017.07.14,"
                                    ",30,南丹小区,1505316928.4696052,距离4号线宜山路站592米,低区/7层,朝北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170425/08f997f4-11e5-4d1e-ad7c-fece0b872c49.jpg_600x450.jpg,,徐汇,5200,31,享受好房，上门实勘，低楼层，附近有地铁
2017.07.14,"
                                    ",90,和平花苑,1505316928.481633,距离8号线鞍山新村站308米,中区/34层,朝西,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170822/0b50cf07-ddd4-4958-b1ea-76dc44762795.jpg_600x450.jpg,,杨浦,7800,33,和平花苑，2室2厅2卫，看房客户多，光线充足
2017.07.15,"
                                    ",83,张江汤臣豪园（三期）,1505316928.4897962,距离2号线金科路站668米,高区/11层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170804/03a5ed5c-78f3-4383-a518-79cd53a1eb6b.jpg_600x450.jpg,,浦东,8000,41,张江汤臣豪园，附近有地铁，闹中取静，多次带看
2017.07.15,"
                                    ",33,日晖六村,1505316928.592936,距离4号线大木桥路站242米,中区/5层,朝北,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161029/d5b0b015-d37d-42f0-a602-36623481ad00.jpg_600x450.jpg,,徐汇,4200,14,近地铁，实地看房，看房有钥匙，上门实勘
2017.07.15,"
                                    ",133,百汇园,1505316928.606269,距离11号线云锦路站685米,高区/37层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170715/045fa82b-88c1-4222-b072-66ba81344372.jpg_600x450.jpg,,徐汇,18000,14,百汇园，多次带看，链家好房，交通便利
2017.07.15,"
                                    ",53,芙二小区,1505316928.614898,距离2号线威宁路站982米,低区/6层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170825/c5bbd193-c58a-46bf-9790-12eb4f7b82b2.jpg_600x450.jpg,,长宁,5800,38,芙二小区，南北通透，有爱有家，简约二室
2017.07.15,"
                                    ",41,岳阳路77弄,1505316928.6244009,距离1号线衡山路站575米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170715/26bee319-2167-4878-89b1-42eeea14c624.jpg_600x450.jpg,,徐汇,7980,13,岳阳路77弄，地铁沿线，最近看房多，闹中取静
2017.07.15,"
                                    ",31,梅园三街坊,1505316928.634824,距离4号线世纪大道站606米,高区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160704/74fcd086-4b51-48cf-8fc5-217215b51c28.jpg_600x450.jpg,,浦东,4600,15,梅园三街坊，地铁沿线，最近看房多，高区景观好
2017.07.09,"
                                    ",54,奥林匹克花园,1505316928.647156,距离9号线中春路站884米,低区/16层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170716/011a1181-973a-4a17-8fb5-b736c8f1438e.jpg_600x450.jpg,,松江,4500,36,受欢迎好房，附近有地铁，有爱有家，温馨之家
2017.07.09,"
                                    ",41,甘泉一村,1505316928.659039,距离7号线新村路站878米,中区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/407d8dd1-e548-41ca-8bc8-2777a36e08e4.jpg_600x450.jpg,,普陀,3400,12,甘泉一村，多次带看，小户型，近地铁
2017.07.09,"
                                    ",31,永和二村,1505316928.667351,距离7号线行知路站998米,中区/6层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170714/75f607bb-e486-45d8-9115-0b96af2a6d33.jpg_600x450.jpg,,闸北,3500,16,人气房源，如您所见，钥匙在店，出行方便
2017.07.09,"
                                    ",41,甘泉苑,1505316928.679369,距离7号线大华三路站765米,高区/6层,暂无数据,2室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170716/e072cb31-4046-4bc0-a17a-791556ecf0bd.jpg_600x450.jpg,,普陀,3700,22,有钥匙方便看，2室0厅1卫，闹中取静，最近看房多
2017.07.09,"
                                    ",164,新家坡美树馆,1505316928.687443,距离9号线嘉善路站220米,低区/29层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150202/1f88a11c-64b3-46ac-8c3a-f37da8967525.jpg_600x450.jpg,,徐汇,16000,13,新家坡美树馆，有钥匙，交通方便，最近看房多
2017.07.09,"
                                    ",32,法华镇路720弄,1505316928.6995661,距离4号线延安西路站666米,中区/6层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20151120/6c9a58a0-504b-4762-a1e8-6ce2f16f6a50.jpg_600x450.jpg,,长宁,4500,14,法华镇路720弄，上门实勘，看房方便，人气房源
2017.07.10,"
                                    ",52,潍坊九村,1505316928.7101629,距离6号线浦电路站540米,低区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170730/01f93f6f-6504-4876-b27a-ec92dbd72d7e.jpg_600x450.jpg,,浦东,6000,38,精致户型，钥匙在链家，放心好房，高清实拍
2017.07.10,"
                                    ",135,耀江花园,1505316928.718959,距离8号线西藏南路站457米,低区/32层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160710/7efad61a-231f-443b-aeb3-95abe77bd6c4.jpg_600x450.jpg,,黄浦,15000,27,钥匙房，改善住房，受欢迎好房，享受好房
2017.07.10,"
                                    ",63,南京西路公馆,1505316928.730461,距离7号线静安寺站592米,中区/30层,朝西,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160401/322b7749-0c0a-43d4-9c0a-610322818631.jpg_600x450.jpg,,静安,9500,15,高清大图，钥匙在链家，小户型，好房待租
2017.07.10,"
                                    ",90,地杰国际城（E欧泊时光）,1505316928.851872,距离11号线御桥站284米,低区/26层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170715/47ca6081-dea7-44f5-8917-cc7be3aa059d.jpg_600x450.jpg,,浦东,5800,19,2室2厅1卫，钥匙在链家，真实在租，交通方便
2017.07.10,"
                                    ",101,莱诗邸,1505316928.8621829,距离9号线徐家汇站357米,中区/27层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160625/734bee15-c7e6-4945-8fef-85616c029719.jpg_600x450.jpg,,徐汇,15000,33,莱诗邸，有钥匙，一链倾城，附近有地铁
2017.07.11,"
                                    ",54,东陆新村二街坊,1505316928.8715122,距离12号线杨高北路站837米,高区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160709/b5bd77ca-fa29-4ffa-963e-7ca188fa0cec.jpg_600x450.jpg,,浦东,3800,16,适合自住，看房客户多，高清实拍，有钥匙方便看
2017.07.11,"
                                    ",66,星丰苑,1505316928.882853,距离12号线虹莘路站988米,中区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170711/a0ddeafa-f11f-4fc7-8a09-290b0864d3b1.jpg_600x450.jpg,,闵行,4300,12,星丰苑，实地看房，简约二室，享受好房
2017.07.12,"
                                    ",84,新梅公寓,1505316928.891722,距离1号线外环路站433米,低区/12层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170309/37736bcd-30f3-4eb7-8a3a-7caa4e6aa947.jpg_600x450.jpg,,闵行,4500,18,有爱有家，上下楼方便，钥匙房，交通便利
2017.07.12,"
                                    ",98,路易凯旋宫,1505316928.9054642,距离3号线中山公园站432米,低区/25层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170729/09e25c84-125b-4c4c-8aff-65a2cbf2faa7.jpg_600x450.jpg,,长宁,15000,10,路易凯旋宫，人气房源，地铁沿线，两室户
2017.07.13,"
                                    ",52,凌兆新村（上浦路69弄）,1505316928.916256,距离8号线凌兆新村站440米,高区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20151122/5f365260-ff6e-4ec9-a0f8-6199d6684e8a.jpg_600x450.jpg,,浦东,4300,11,最近看房多，高清大图，放心好房，闹中取静
2017.07.13,"
                                    ",49,白杨小区,1505316928.9247181,距离7号线芳华路站915米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170708/c396436a-70c2-434d-9920-996286fdf66c.jpg_600x450.jpg,,浦东,4000,23,白杨小区，高区景观房，高清大图，好房好心情
2017.07.13,"
                                    ",89,梧桐城邦（公寓）,1505316928.935479,距离7号线大场镇站738米,中区/5层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170821/33bf380b-cbf6-42ff-8f2e-597f86ac6412.jpg_600x450.jpg,,宝山,5780,13,梧桐城邦，近地铁，有钥匙，房型正气
2017.08.11,"
                                    ",51,丰庄十四街坊,1505316928.946623,距离13号线丰庄站510米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170312/7706f71a-9002-4e31-b6a9-486b45b50165.jpg_600x450.jpg,,嘉定,3500,37,实地看房，地铁沿线，采光好，看房有钥匙
2017.08.08,"
                                    ",101,桃园公寓（川沙）,1505316928.9583302,距离2号线川沙站426米,中区/6层,暂无数据,3室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170814/39a6a7ed-bc2e-4282-98d5-1f8927bb72d9.jpg_600x450.jpg,,浦东,4500,12,桃园公寓，好房好心情，多次带看，看房方便
